IdValeSalida,IdProducto,PrecioCosto,Pventa,Cantidad,Saldo,idvalearea
855,8,150,400,1,,1
856,8,150,400,1,,1
857,8,150,400,1,,2
857,8,150,400,1,,2
857,8,150,400,1,,2
857,8,150,400,1,,2
858,5,182,500,1,,1
859,8,150,400,1,,1
860,28,170,500,1,,1
860,28,170,500,1,,1
860,13,135,500,1,,1
860,13,135,500,1,,1
861,42,110,350,1,,4
862,42,110,350,1,,2
863,5,182,500,1,,1
863,5,182,500,1,,1
865,14,100,300,1,,1
865,42,110,350,1,,1
866,42,110,350,1,,1
867,43,250,500,1,,1
867,42,110,350,1,,1
868,43,250,500,1,,1
868,43,250,500,1,,1
869,8,150,400,1,,1
869,8,150,400,1,,1
870,42,110,350,1,,1
871,43,250,500,1,,1
872,14,100,300,1,,1
873,43,250,500,1,,1
874,48,200,400,1,,1
875,8,150,400,1,,1
875,8,150,400,1,,1
876,42,110,350,1,,1
878,16,100,350,1,,1
879,16,100,0,1,,1
881,8,150,400,1,,1
882,50,150,350,1,,1
883,44,190,500,1,,1
884,50,150,350,1,,1
884,50,150,350,1,,1
884,38,350,500,1,,1
885,50,150,350,1,,1
886,50,150,350,1,,1
887,50,150,350,1,,1
888,50,150,350,1,,1
889,8,150,400,1,,1
889,8,150,400,1,,1
890,50,150,350,1,,1
892,8,150,400,1,,1
893,8,150,400,1,,1
894,50,150,350,1,,1
895,50,150,350,1,,1
896,50,150,350,1,,1
896,8,150,400,1,,1
897,26,200,500,1,,1
897,50,150,350,1,,1
898,50,150,350,1,,1
899,50,150,350,1,,1
900,16,100,350,1,,1
901,43,250,500,1,,1
902,50,150,350,1,,1
903,8,150,400,1,,1
903,8,150,400,1,,1
903,8,150,400,1,,1
903,8,150,400,1,,1
904,50,150,350,1,,1
905,20,200,450,1,,1
905,44,190,500,1,,1
906,50,150,350,1,,1
907,43,250,500,1,,1
907,44,190,500,1,,1
908,50,150,400,1,,1
909,56,72.12,1000,1,,1
910,8,150,800,1,,1
911,50,150,400,1,,4
912,61,310,1000,1,,1
913,64,92.12,1200,1,,3
914,50,150,0,1,,1
915,55,320.07,1200,1,,1
915,55,320.07,1200,1,,1
916,64,212,1200,1,,1
916,64,212,1200,1,,1
917,55,320.07,1200,1,,1
917,73,260,600,1,,1
918,3,150,0,1,,1
919,14,120,600,1,,1
919,62,310,1000,1,,1
920,64,212,1200,1,,1
921,64,212,0,1,,1
922,73,260,600,1,,1
922,55,320.07,1200,1,,1
923,74,400,0,1,,1
924,8,156,0,1,,1
925,8,156,800,1,,1
926,74,400,800,1,,1
927,14,120,600,1,,1
928,8,156,800,1,,1
929,56,192,1000,1,,1
929,3,150,600,1,,1
930,55,328,1200,1,,1
931,3,150,600,1,,1
932,55,328,1200,1,,1
932,3,150,600,1,,1
933,64,212,0,1,,6
934,56,192,0,1,,6
934,64,212,0,1,,6
935,64,212,1200,1,,1
935,64,212,1200,1,,1
935,64,212,1200,1,,1
935,64,212,1200,1,,1
935,50,150,400,1,,1
935,50,150,400,1,,1
935,52,208,800,1,,1
935,52,208,800,1,,1
936,50,150,400,1,,1
937,8,156,800,1,,1
937,55,328,1200,1,,1
938,50,150,400,1,,6
939,8,156,800,1,,1
939,50,150,400,1,,1
940,64,212,1200,1,,3
941,8,156,0,1,,1
941,8,156,0,1,,1
941,27,180,0,1,,1
941,27,180,0,1,,1
941,66,290,0,1,,1
941,50,150,0,1,,1
942,64,212,1200,1,,1
943,50,150,400,1,,1
943,50,150,400,1,,1
943,64,212,1200,1,,1
943,56,192,1000,1,,1
944,52,208,800,1,,1
945,55,328,1200,1,,1
945,64,212,1200,1,,1
946,64,212,1200,1,,1
947,64,212,0,1,,1
947,64,212,0,1,,1
948,64,212,1200,1,,1
949,64,212,1200,1,,1
949,55,328,1200,1,,1
950,64,212,0,1,,1
951,64,212,1200,1,,1
952,64,212,1200,1,,1
953,64,212,1200,1,,1
954,44,180,600,1,,1
955,53,243.4,880,1,,1
955,64,212,1200,1,,1
956,62,310,1000,1,,1
956,61,310,1000,1,,1
956,52,208,800,1,,1
956,52,208,800,1,,1
956,55,328,1200,1,,1
957,3,150,600,1,,1
957,3,150,600,1,,1
958,64,212,0,1,,1
959,55,328,1200,1,,1
959,55,328,1200,1,,1
959,55,328,1200,1,,1
960,62,310,1000,1,,1
961,43,250,800,1,,1
961,43,250,800,1,,1
962,66,290,1000,1,,1
962,66,290,1000,1,,1
962,66,290,1000,1,,1
963,64,212,1200,1,,1
964,61,310,0,1,,1
965,64,212,1200,1,,1
966,64,212,0,1,,1
966,64,212,0,1,,1
966,64,212,0,1,,1
966,64,212,0,1,,1
967,62,310,1000,1,,1
967,62,310,1000,1,,1
967,62,310,1000,1,,1
967,62,310,1000,1,,1
967,61,310,1000,1,,1
967,61,310,1000,1,,1
967,61,310,1000,1,,1
967,61,310,1000,1,,1
967,55,328,1200,1,,1
967,44,180,600,1,,1
968,1,200,800,1,,1
969,55,328,1200,1,,1
969,55,328,1200,1,,1
969,3,150,600,1,,1
969,56,192,1000,1,,1
970,62,310,1000,1,,1
971,56,192,1000,1,,1
972,55,328,1200,1,,1
972,55,328,1200,1,,1
972,3,150,600,1,,1
972,64,212,1200,1,,1
972,64,212,1200,1,,1
973,3,150,600,1,,1
974,64,212,0,1,,1
975,64,212,1200,1,,1
975,64,212,1200,1,,1
976,64,212,1200,1,,1
977,64,212,1200,1,,1
977,43,250,800,1,,1
977,53,243.4,880,1,,1
978,14,120,0,1,,1
978,64,212,0,1,,1
978,64,212,0,1,,1
978,64,212,0,1,,1
978,64,212,0,1,,1
979,64,212,1200,1,,1
980,3,150,600,1,,1
981,1,200,800,1,,1
982,55,328,1200,1,,1
984,50,150,400,1,,1
985,55,328,1200,1,,1
985,55,328,1200,1,,1
985,43,250,800,1,,1
985,43,250,800,1,,1
986,64,212,1200,1,,1
987,64,212,1200,1,,1
987,64,212,1200,1,,1
987,61,310,1000,1,,1
987,61,310,1000,1,,1
988,64,212,1200,1,,2
988,8,156,800,1,,2
989,64,212,1200,1,,1
990,64,212,1200,1,,2
991,50,150,400,1,,1
992,64,212,1200,1,,1
993,64,212,0,1,,1
993,64,212,0,1,,1
993,64,212,0,1,,1
993,8,156,0,1,,1
993,64,212,0,1,,1
993,64,212,0,1,,1
994,78,0,600,1,,1
995,78,0,600,1,,1
995,50,150,600,1,,1
996,50,150,600,1,,1
997,55,328,1200,1,,1
997,50,150,600,1,,1
998,50,150,600,1,,1
998,64,212,1200,1,,1
999,50,150,600,1,,1
1000,8,156,800,1,,1
1001,64,212,0,1,,1
1001,64,212,0,1,,1
1001,64,212,0,1,,1
1001,64,212,0,1,,1
1002,64,212,1200,1,,1
1003,64,212,0,1,,1
1004,8,156,800,1,,1
1005,71,240,1000,1,,1
1005,71,240,1000,1,,1
1005,55,328,1200,1,,1
1007,64,212,1200,1,,1
1007,64,212,1200,1,,1
1007,64,212,1200,1,,1
1007,64,212,1200,1,,1
1007,62,310,1000,1,,1
1008,67,284.12,1200,1,,1
1009,71,240,1000,1,,1
1010,78,0,600,1,,1
1010,55,328,1200,1,,1
1011,64,212,1200,1,,1
1012,64,212,1200,1,,1
1012,64,212,1200,1,,1
1012,61,310,1000,1,,1
1012,52,208,800,1,,1
1012,50,150,600,1,,1
1013,55,328,1200,1,,1
1013,78,0,600,1,,1
1014,78,0,600,1,,1
1015,14,120,600,1,,1
1016,50,150,600,1,,1
1016,71,240,1000,1,,1
1017,14,120,600,1,,1
1017,14,120,600,1,,1
1017,50,150,600,1,,1
1017,71,240,1000,1,,1
1017,78,0,600,1,,1
1017,61,310,1000,1,,1
1017,64,212,1200,1,,1
1017,64,212,1200,1,,1
1018,71,240,1000,1,,1
1018,78,0,600,1,,1
1018,62,310,1000,1,,1
1018,64,212,1200,1,,1
1018,78,0,600,1,,1
1018,61,310,1000,1,,1
1019,55,328,1200,1,,1
1019,38,250,800,1,,1
1020,64,212,0,1,,1
1020,64,212,0,1,,1
1020,64,212,0,1,,1
1020,64,212,0,1,,1
1021,64,212,0,1,,1
1021,55,328,0,1,,1
1021,50,150,0,1,,1
1022,64,212,0,1,,1
1022,64,212,0,1,,1
1022,64,212,0,1,,1
1022,64,212,0,1,,1
1023,64,212,0,1,,1
1024,53,243.4,0,1,,1
1024,64,212,0,1,,1
1024,64,212,0,1,,1
1024,64,212,0,1,,1
1025,50,150,600,1,,1
1025,78,0,600,1,,1
1025,55,328,1200,1,,1
1026,56,192,0,1,,1
1026,64,212,0,1,,1
1027,53,243.4,1000,1,,1
1028,64,212,1200,1,,1
1029,50,150,600,1,,1
1030,64,212,0,1,,1
1030,64,212,0,1,,1
1031,64,212,1200,1,,1
1032,50,150,600,1,,1
1032,8,156,800,1,,1
1033,64,212,0,1,,1
1033,64,212,0,1,,1
1033,64,212,0,1,,1
1033,64,212,0,1,,1
1033,64,212,0,1,,1
1034,14,120,600,1,,1
1035,8,156,800,1,,1
1035,8,156,800,1,,1
1035,55,328,1200,1,,1
1035,55,328,1200,1,,1
1035,64,212,1200,1,,1
1035,50,150,600,1,,1
1036,65,164,800,1,,1
1036,65,164,800,1,,1
1037,8,156,800,1,,1
1038,64,212,0,1,,1
1038,55,328,0,1,,1
1039,55,328,1200,1,,1
1040,64,212,1150,1,,1
1040,62,310,950,1,,1
1040,62,310,950,1,,1
1040,61,310,950,1,,1
1040,61,310,950,1,,1
1040,77,41.75,50,1,,1
1040,77,41.75,50,1,,1
1041,64,212,1150,1,,1
1042,56,192,900,1,,1
1042,50,150,600,1,,1
1043,64,212,0,1,,1
1043,64,212,0,1,,1
1043,55,328,0,1,,1
1043,55,328,0,1,,1
1044,62,310,950,1,,1
1045,78,0,600,1,,1
1046,78,0,600,1,,1
1047,61,310,950,1,,1
1047,61,310,950,1,,1
1047,61,310,950,1,,1
1047,77,41.75,50,1,,1
1047,77,41.75,50,1,,1
1047,64,212,1150,1,,1
1048,50,150,600,1,,1
1049,64,212,0,1,,1
1049,64,212,0,1,,1
1049,64,212,0,1,,1
1050,74,400,600,1,,1
1050,74,400,600,1,,1
1050,8,156,800,1,,1
1051,66,290,900,1,,1
1051,13,135,900,1,,1
1051,1,200,800,1,,1
1051,1,200,800,1,,1
1052,78,0,600,1,,1
1053,64,212,1150,1,,1
1054,50,150,600,1,,1
1055,64,212,1150,1,,1
1056,64,212,1150,1,,1
1056,50,150,600,1,,1
1056,77,41.75,50,1,,1
1057,52,208,750,1,,1
1057,52,208,750,1,,1
1057,52,208,750,1,,1
1058,78,0,0,1,,1
1058,78,0,0,1,,1
1059,78,0,600,1,,1
1059,50,150,600,1,,1
1060,64,212,0,1,,1
1060,64,212,0,1,,1
1061,1,200,800,1,,1
1061,1,200,800,1,,1
1061,1,200,800,1,,1
1061,1,200,800,1,,1
1061,1,200,800,1,,1
1061,50,150,600,1,,1
1062,64,212,1150,1,,1
1063,8,156,800,1,,1
1063,50,150,600,1,,1
1064,55,328,1200,1,,1
1064,56,192,900,1,,1
1065,50,150,600,1,,1
1065,80,300,600,1,,1
1066,8,156,800,1,,1
1066,50,150,600,1,,1
1067,78,0,600,1,,1
1068,64,212,1150,1,,1
1069,8,156,800,1,,1
1069,50,150,600,1,,1
1070,14,120,600,1,,1
1071,8,156,800,1,,1
1071,8,156,800,1,,1
1072,50,150,600,1,,1
1073,53,243.4,950,1,,1
1073,78,0,600,1,,1
1074,14,120,600,1,,1
1074,14,120,600,1,,1
1074,64,212,1150,1,,1
1075,64,212,0,1,,1
1076,64,212,1150,1,,1
1076,64,212,1150,1,,1
1076,64,212,1150,1,,1
1077,71,240,0,1,,1
1077,71,240,0,1,,1
1077,71,240,0,1,,1
1078,78,0,600,1,,1
1078,64,212,1150,1,,1
1079,82,174,0,1,,1
1079,82,174,0,1,,1
1079,82,174,0,1,,1
1079,82,174,0,1,,1
1079,82,174,0,1,,1
1080,80,300,600,1,,1
1081,80,300,0,1,,1
1081,80,300,0,1,,1
1082,8,156,800,1,,1
1083,8,156,800,1,,1
1084,8,156,0,1,,1
1085,50,150,600,1,,1
1086,50,150,600,1,,1
1087,64,212,1150,1,,1
1088,64,212,1150,1,,1
1089,56,192,900,1,,1
1089,53,243.4,950,1,,1
1089,82,174,700,1,,1
1090,78,0,600,1,,1
1092,50,150,600,1,,1
1093,8,156,800,1,,1
1094,84,459,950,1,,1
1095,64,212,0,1,,1
1095,64,212,0,1,,1
1095,64,212,0,1,,1
1095,64,212,0,1,,1
1096,71,240,900,1,,1
1097,64,212,0,1,,1
1097,80,300,0,1,,1
1097,81,300,0,1,,1
1097,50,150,0,1,,1
1098,80,300,600,1,,1
1098,81,300,600,1,,1
1098,78,0,600,1,,1
1099,71,240,0,1,,1
1099,71,240,0,1,,1
1100,61,310,950,1,,1
1100,64,212,1150,1,,1
1100,64,212,1150,1,,1
1100,50,150,600,1,,1
1101,1,200,800,1,,1
1102,56,192,900,1,,1
1102,56,192,900,1,,1
1103,56,192,0,1,,1
1104,61,310,950,1,,1
1105,8,156,800,1,,1
1105,55,328,1200,1,,1
1106,64,212,1150,1,,1
1107,64,212,1150,1,,1
1108,64,212,1150,1,,1
1108,50,150,600,1,,1
1109,52,208,750,1,,1
1109,56,192,900,1,,1
1110,56,192,900,1,,1
1110,84,459,950,1,,1
1110,64,212,1150,1,,1
1111,64,212,1150,1,,1
1111,50,150,600,1,,1
1111,55,328,1200,1,,1
1111,55,328,1200,1,,1
1111,82,174,700,1,,1
1111,82,174,700,1,,1
1111,82,174,700,1,,1
1111,82,174,700,1,,1
1111,82,174,700,1,,1
1111,1,200,800,1,,1
1111,1,200,800,1,,1
1111,64,212,1150,1,,1
1112,1,200,800,1,,1
1112,61,310,950,1,,1
1113,65,164,950,1,,1
1114,64,212,0,1,,1
1115,64,212,1150,1,,1
1115,64,212,1150,1,,1
1115,64,212,1150,1,,1
1115,52,208,750,1,,1
1115,55,328,1200,1,,1
1116,8,156,0,1,,1
1116,14,120,0,1,,1
1117,56,192,900,1,,4
1117,56,192,900,1,,4
1118,78,0,600,1,,1
1118,78,0,600,1,,1
1119,64,212,1150,1,,3
1119,64,212,1150,1,,3
1119,64,212,1150,1,,3
1119,64,212,1150,1,,3
1119,62,310,950,1,,3
1120,85,243,0,1,,5
1120,8,156,0,1,,5
1121,55,328,0,1,,1
1121,78,0,0,1,,1
1122,8,156,800,1,,1
1122,74,400,600,1,,1
1123,78,0,600,1,,1
1123,78,0,600,1,,1
1124,14,120,600,1,,4
1125,85,243,700,1,,4
1125,85,243,700,1,,4
1125,50,150,600,1,,4
1125,50,150,600,1,,4
1126,56,192,900,1,,1
1127,66,290,0,1,,1
1127,66,290,0,1,,1
1128,64,212,1150,1,,1
1128,1,200,800,1,,1
1129,64,212,1150,1,,4
1129,64,212,1150,1,,4
1129,84,459,950,1,,4
1129,50,150,600,1,,4
1130,64,212,0,1,,1
1130,64,212,0,1,,1
1130,64,212,0,1,,1
1130,64,212,0,1,,1
1131,82,174,700,1,,1
1132,14,120,600,1,,1
1133,73,260,800,1,,1
1133,53,243.4,950,1,,1
1134,85,243,700,1,,1
1135,55,328,1200,1,,1
1135,64,212,1150,1,,1
1136,62,310,0,1,,1
1136,77,41.75,0,1,,1
1137,55,328,1200,1,,6
1137,64,212,1150,1,,6
1138,64,212,1150,1,,1
1138,56,192,900,1,,1
1138,69,300,800,1,,1
1139,14,120,600,1,,1
1140,64,212,0,1,,1
1140,64,212,0,1,,1
1140,64,212,0,1,,1
1140,8,156,0,1,,1
1141,64,212,1150,1,,1
1141,64,212,1150,1,,1
1142,40,200,0,1,,1
1142,40,200,0,1,,1
1142,82,174,0,1,,1
1142,61,310,0,1,,1
1143,83,513,1150,1,,1
1143,83,513,1150,1,,1
1143,77,41.75,50,1,,1
1143,77,41.75,50,1,,1
1143,53,243.4,950,1,,1
1144,50,150,600,1,,1
1145,55,328,1200,1,,2
1145,64,212,1150,1,,2
1146,64,212,1150,1,,1
1146,84,459,950,1,,1
1147,55,328,1200,1,,1
1148,78,0,600,1,,1
1148,84,459,950,1,,1
1148,84,459,950,1,,1
1148,55,328,1200,1,,1
1148,50,150,600,1,,1
1149,64,212,1150,1,,1
1149,84,459,950,1,,1
1150,64,212,1150,1,,1
1150,85,243,700,1,,1
1150,82,174,700,1,,1
1151,74,400,600,1,,1
1152,56,192,900,1,,1
1153,14,120,600,1,,1
1154,85,243,700,1,,1
1154,50,150,600,1,,1
1154,14,120,600,1,,1
1155,82,174,700,1,,1
1157,64,212,1150,1,,1
1158,55,328,1200,1,,1
1158,77,41.75,50,1,,1
1159,8,156,800,1,,1
1160,64,212,0,1,,1
1160,64,212,0,1,,1
1160,8,156,0,1,,1
1160,8,156,0,1,,1
1160,8,156,0,1,,1
1160,8,156,0,1,,1
1161,50,150,600,1,,1
1161,55,328,1200,1,,1
1161,65,164,950,1,,1
1162,55,328,1200,1,,5
1162,64,212,1150,1,,5
1163,56,192,900,1,,1
1163,56,192,900,1,,1
1163,50,150,600,1,,1
1164,64,212,1150,1,,3
1165,53,243.4,950,1,,1
1165,58,288,1000,1,,1
1165,52,208,750,1,,1
1165,61,310,950,1,,1
1165,61,310,950,1,,1
1165,85,243,700,1,,1
1165,85,243,700,1,,1
1165,77,41.75,50,1,,1
1165,77,41.75,50,1,,1
1165,77,41.75,50,1,,1
1166,67,284.12,1200,1,,2
1166,56,192,900,1,,2
1167,65,164,950,1,,1
1168,67,284.12,1200,1,,2
1169,56,192,900,1,,1
1169,84,459,950,1,,1
1170,64,212,1150,1,,1
1170,64,212,1150,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1171,8,156,0,1,,1
1172,55,328,1200,1,,1
1173,67,284.12,1200,1,,1
1174,64,212,1150,1,,1
1174,61,310,950,1,,1
1174,61,310,950,1,,1
1174,62,310,950,1,,1
1174,62,310,950,1,,1
1174,85,243,700,1,,1
1174,85,243,700,1,,1
1174,85,243,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,82,174,700,1,,1
1174,84,459,950,1,,1
1174,77,41.75,50,1,,1
1174,77,41.75,50,1,,1
1174,77,41.75,50,1,,1
1174,77,41.75,50,1,,1
1174,77,41.75,50,1,,1
1175,78,0,600,1,,3
1175,85,243,700,1,,3
1175,64,212,1150,1,,3
1176,55,328,1200,1,,2
1177,64,212,1150,1,,3
1177,84,459,950,1,,3
1178,78,0,600,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1179,8,156,0,1,,1
1180,52,208,750,1,,1
1180,52,208,750,1,,1
1180,85,243,700,1,,1
1180,77,41.75,50,1,,1
1181,55,328,1200,1,,1
1181,64,212,1150,1,,1
1182,55,328,1200,1,,1
1183,78,0,600,1,,1
1183,53,243.4,950,1,,1
1184,61,310,950,1,,1
1185,85,243,700,1,,1
1186,78,0,600,1,,1
1187,53,243.4,950,1,,1
1187,78,0,600,1,,1
1188,14,120,600,1,,1
1188,84,459,950,1,,1
1188,50,150,600,1,,1
1189,64,212,1150,1,,1
1190,14,120,600,1,,1
1191,77,41.75,50,1,,1
1191,85,243,700,1,,1
1191,84,459,950,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1192,8,156,0,1,,1
1193,64,212,1150,1,,1
1193,64,212,1150,1,,1
1193,85,243,700,1,,1
1193,85,243,700,1,,1
1194,64,212,1150,1,,1
1194,64,212,1150,1,,1
1194,55,328,1200,1,,1
1195,14,120,600,1,,1
1195,65,164,950,1,,1
1195,65,164,950,1,,1
1195,85,243,700,1,,1
1195,67,284.12,1200,1,,1
1196,64,212,0,1,,1
1196,64,212,0,1,,1
1196,64,212,0,1,,1
1197,64,212,1150,1,,1
1197,55,328,1200,1,,1
1198,64,212,1150,1,,1
1199,55,328,1200,1,,1
1199,78,65,600,1,,1
1200,64,212,1150,1,,1
1200,64,212,1150,1,,1
1200,82,174,700,1,,1
1201,56,192,900,1,,1
1202,50,150,600,1,,1
1203,83,513,0,1,,1
1203,83,513,0,1,,1
1203,44,180,0,1,,1
1203,44,180,0,1,,1
1204,53,243.4,950,1,,1
1204,85,243,700,1,,1
1205,84,459,950,1,,1
1205,50,150,600,1,,1
1207,64,212,1150,1,,1
1207,64,212,1150,1,,1
1207,55,328,1200,1,,1
1207,55,328,1200,1,,1
1208,56,192,900,1,,1
1208,67,284.12,1200,1,,1
1209,50,150,600,1,,1
1209,61,310,950,1,,1
1210,8,156,0,1,,1
1210,8,156,0,1,,1
1210,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1211,8,156,0,1,,1
1212,55,328,1200,1,,1
1212,78,65,600,1,,1
1213,64,212,1150,1,,1
1213,85,243,700,1,,1
1213,85,243,700,1,,1
1214,85,243,700,1,,1
1214,85,243,700,1,,1
1214,77,41.75,50,1,,1
1215,64,212,1150,1,,1
1215,55,328,1200,1,,1
1215,55,328,1200,1,,1
1215,78,65,600,1,,1
1215,78,65,600,1,,1
1216,67,284.12,1200,1,,1
1216,56,192,900,1,,1
1216,56,192,900,1,,1
1217,83,513,1150,1,,1
1217,83,513,1150,1,,1
1217,77,41.75,50,1,,1
1217,1,200,800,1,,1
1218,78,65,600,1,,1
1219,78,65,600,1,,1
1220,64,212,1150,1,,1
1221,8,156,800,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1222,8,156,0,1,,1
1223,65,164,950,1,,1
1223,84,459,950,1,,1
1223,50,150,600,1,,1
1224,64,212,1150,1,,1
1224,56,192,900,1,,1
1225,61,310,950,1,,1
1225,61,310,950,1,,1
1225,69,300,800,1,,1
1225,55,328,1200,1,,1
1225,85,243,700,1,,1
1225,85,243,700,1,,1
1225,83,513,1150,1,,1
1225,77,41.75,50,1,,1
1225,77,41.75,50,1,,1
1226,56,192,900,1,,1
1227,55,328,1200,1,,1
1228,14,120,600,1,,1
1229,61,310,950,1,,1
1230,83,513,1150,1,,1
1231,64,212,1150,1,,1
1231,50,150,600,1,,1
1232,82,174,700,1,,1
1232,55,328,1200,1,,1
1232,55,328,1200,1,,1
1232,56,192,900,1,,1
1232,4,252,900,1,,1
1233,50,150,600,1,,1
1234,52,208,750,1,,1
1234,52,208,750,1,,1
1234,85,243,700,1,,1
1234,61,310,950,1,,1
1234,77,41.75,50,1,,1
1235,61,310,0,1,,1
1235,64,212,0,1,,1
1235,64,212,0,1,,1
1235,62,310,0,1,,1
1235,8,156,0,1,,1
1235,8,156,0,1,,1
1235,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1236,8,156,0,1,,1
1237,78,65,600,1,,1
1238,1,200,0,1,,1
1238,4,252,0,1,,1
1239,55,328,1200,1,,1
1239,78,65,600,1,,1
1239,77,41.75,50,1,,1
1240,14,120,600,1,,1
1240,14,120,600,1,,1
1240,50,150,600,1,,1
1241,55,328,1200,1,,1
1242,55,328,1200,1,,1
1242,78,65,600,1,,1
1243,50,150,600,1,,1
1244,8,156,0,1,,1
1244,8,156,0,1,,1
1244,8,156,0,1,,1
1245,64,212,1150,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1246,8,156,0,1,,1
1247,67,284.12,1200,1,,1
1248,14,120,0,1,,6
1248,64,212,0,1,,6
1249,78,65,600,1,,2
1250,85,243,700,1,,1
1250,78,65,600,1,,1
1251,56,192,900,1,,3
1251,55,328,1200,1,,3
1252,50,150,600,1,,5
1253,34,280,600,1,,5
1253,34,280,600,1,,5
1254,34,280,600,1,,5
1255,67,284.12,1200,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1256,8,156,0,1,,6
1257,64,212,1150,1,,2
1257,62,310,950,1,,2
1258,8,156,800,1,,1
1258,82,174,700,1,,1
1259,78,65,600,1,,1
1259,55,328,1200,1,,1
1259,53,243.4,950,1,,1
1259,83,513,1150,1,,1
1259,84,459,950,1,,1
1259,61,310,950,1,,1
1259,77,41.75,50,1,,1
1259,77,41.75,50,1,,1
1260,60,280,1000,1,,1
1260,78,65,600,1,,1
1260,1,200,800,1,,1
1260,61,310,950,1,,1
1260,61,310,950,1,,1
1260,53,243.4,950,1,,1
1261,53,243.4,950,1,,1
1262,50,150,600,1,,1
1262,85,243,700,1,,1
1263,64,212,0,1,,1
1263,64,212,0,1,,1
1263,64,212,0,1,,1
1263,8,156,0,1,,1
1263,8,156,0,1,,1
1263,8,156,0,1,,1
1263,8,156,0,1,,1
1264,64,212,1150,1,,1
1265,53,243.4,950,1,,1
1266,64,212,1150,1,,1
1267,16,100,600,1,,1
1268,8,156,800,1,,1
1268,16,100,600,1,,1
1269,78,65,600,1,,1
1270,56,192,900,1,,1
1271,78,65,600,1,,1
1271,53,243.4,950,1,,1
1272,8,156,800,1,,1
1274,78,65,600,1,,1
1275,78,65,600,1,,1
1276,64,212,1150,1,,1
1276,62,310,950,1,,1
1277,64,212,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1277,8,156,0,1,,1
1278,74,400,600,1,,1
1278,55,328,1200,1,,1
1279,55,328,1200,1,,1
1279,55,328,1200,1,,1
1279,85,243,700,1,,1
1279,85,243,700,1,,1
1279,85,243,700,1,,1
1279,85,243,700,1,,1
1279,82,174,700,1,,1
1279,82,174,700,1,,1
1279,82,174,700,1,,1
1279,82,174,700,1,,1
1279,77,41.75,50,1,,1
1279,77,41.75,50,1,,1
