IdValeSalida,NoConsecutivo,Fecha,Destino,Inventariada,Nota,Exportada,Periodo,DiezPorciento,año
1830,1830,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1831,1831,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1832,1832,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1833,1833,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1834,1834,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1835,1835,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1836,1836,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1837,1837,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1838,1838,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1839,1839,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1840,1840,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1841,1841,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1842,1842,"08/24/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1843,1843,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1844,1844,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1845,1845,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1846,1846,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1847,1847,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1848,1848,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1849,1849,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1850,1850,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1851,1851,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1852,1852,"08/27/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1853,1853,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1854,1854,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1855,1855,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1856,1856,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1857,1857,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1858,1858,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1859,1859,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1860,1860,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1861,1861,"08/28/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1862,1862,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1863,1863,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1864,1864,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1865,1865,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1866,1866,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1867,1867,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1868,1868,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1869,1869,"08/29/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1870,1870,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1871,1871,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1872,1872,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1873,1873,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1874,1874,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1875,1875,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1876,1876,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1877,1877,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1878,1878,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1879,1879,"08/30/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2024",0,2024
1880,1880,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1881,1881,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1882,1882,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1883,1883,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1884,1884,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1885,1885,"08/31/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> ",1,"8/2024",0,2024
1886,1886,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1887,1887,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1888,1888,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1889,1889,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1890,1890,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1891,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1892,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1893,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1894,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1895,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1896,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1897,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1898,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1899,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1900,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1901,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1902,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1903,1891,"09/03/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1904,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1905,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1906,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1907,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1908,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1909,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1910,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1911,1891,"09/04/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1912,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1913,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1914,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1915,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1916,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1917,1891,"09/05/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1918,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1919,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1920,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1921,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1922,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1923,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1924,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1925,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1926,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1927,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1928,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1929,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1930,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1931,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1932,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1933,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1934,1891,"09/06/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1935,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1936,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1937,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1938,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1939,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1940,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1941,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1942,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1943,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1944,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1945,1891,"09/07/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1946,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1947,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1948,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1949,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1950,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1951,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1952,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1953,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1954,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1955,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1956,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1957,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1958,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1959,1891,"09/10/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1960,1891,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1961,1891,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1962,1962,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1963,1963,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1964,1964,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1965,1965,"09/11/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1966,1966,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1967,1967,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1968,1968,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1969,1969,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1970,1970,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1971,1971,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1972,1972,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1973,1973,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1974,1974,"09/12/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1975,1975,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1976,1976,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1977,1977,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1978,1978,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1979,1979,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1980,1980,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1981,1981,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1982,1982,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1983,1983,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1984,1984,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1985,1985,"09/13/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1986,1986,"09/14/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
1987,1987,"09/14/24 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2024",0,2024
